text,label
Suarez verdient Millionen der soll sich mal die Zähne machen lassen der unsportliche Hurensohn,offensive
Jetzt wird mein #Fötzchen richtig fertig gemacht. Erst bekomme ich einen #plug in meinen arsch und anschließend noc… https://t.co/uai3x2FjgU,profanity
"@publizistikon @roger896 Der Typ ist nicht normal. Dumme Aussagen (""Wer Islam scheisze findet, ist ein Rassist"") un… https://t.co/vZ9fF6ScG2",none
@ZDF Sind das die neuen Tapeten???🤣🤣,none
"@BeSaLi_ @Naddl0r @endhaltestelle_ Dann zieh doch nur mal so versuchsweise den Kopf aus dem Arsch, wie man so hört wirkt das wahre Wunder.",profanity
@tagesschau Halt die Fresse.,profanity
@mdemanto Arsch. https://t.co/ssKkUNYIEd,profanity
Einfach kein Yuna-Fan,none
RT swimswamnews: Deutsche Jahrgangsmeisterschaften:Tobehn mit Bestzeit #1 bei Junioren in Europa https://t.co/NFg0L3PBN1,none
@vBqn1 @1325Leon @ElvteJan @RqndomABC_ @Skalter_Skal Dein mic is nicht mal scheiße hört sich genau so an wie auf ts,none
"@nprncbl @beibootpetri03 @_donalphonso Eieiei, ich wiederhole mich nur ungerne, aber wie gesagt „dumm wie scheiße“!",profanity
"RT @mikemacapple: Ich möchte 1000 Polizisten und eine Polizeiwache auf einem Nazi-Konzert sehen. 
Gibts nicht?
Sind keine Linken, sondern d…",none
RT @seelenverbrannt: War salty. Er und Elli haben mich abgefuckt. &gt;:( https://t.co/5PgrRRtNBB,profanity
@h3rzanh3rz das ist so mystisch einfach,none
RT @zeitonline: Die Grünen fordern besondere Pässe für Klimaflüchtlinge. Aber gibt es sie überhaupt? Eine Begriffsklärung: https://t.co/wzk…,none
porno deutsch mallorca nackter sexy arsch meine frau ficken nackte frauenkrper bilder https://t.co/iGtkrGKHZT,none
"RT @baertigen: Ey, ihr Mathegenies, ein Kind in der Familie braucht Hilfe und wir sind zu dumm in Mathe und haben kein GTR, kann das jemand…",none
will diesen anzug aber einfach 160€ yoooo https://t.co/uUv5mkN5Vh,none
@unechtemax @mustiXIII IHR HÖRT EUCH BEIDE AN WIE KLEINE KINDER ALSO MAUL JETZT,profanity
🔥 Deutsche Telekom hat Probleme seit 04:20 nachm. CET. 👉 https://t.co/gmXT132s4u RT hat auch Probleme #TelekomDown https://t.co/jGSXL1eiyw,none
deutsche transe video deutsche porno brutal penisbilder kostenlos gb schlampe 3some https://t.co/bBCK0FmFDB,profanity
@TheDouble6 @MSucrier @TheNewLife31 Man hört nur das leise Schnurpsen des Popcorns.,none
"RT @sixtus: Alman-Logik:
Kruzifix in der Amtsstube: Kultursymbol
Mädchen mit Kopftuch: politischer Islam",none
"@sabine_beck @DanielKapp Eigentlich schon arg, wenn es beunruhigend ist, wenn man nichts von ihm hört ;-)",none
"@janboehm Armseliges, Nazi liebendes Geschmeiß, aber das war ja schon 1938 so und am Ende wollte man von nichts gew… https://t.co/K3GSYDQYdF",none
"@SawsanChebli Das Kopftuch ist zu einem Symbol, einem Synonym für eine rückwärtsgewandte Religion/Ideologie geworde… https://t.co/dYDKzTjihc",hateful
"RT @SPIEGELONLINE: Über die ""Rattenlinie"" flohen viele Nazis nach Südamerika, vor allem nach Argentinien. Juan Alberto Schulz hat seine Fam…",none
RT @wavvyboi_: blowjob auf dem friedhof &gt;,profanity
"RT @houelle_beck: INTERVIEW ZUM POLITISCHEN ISLAM IN DEUTSCHLAND

#Kopftuch in der Grundschule ist Zeichen einer ""Indoktrination""

https://…",none
@NichtNilo wenn was ist meld dich einfach.,none
"RT @Frank_Pasemann: 📊Gehört der Islam zu 🇩🇪 Deutschland?
Das fragte der @MDR_SAN in einer TED-Telefonumfrage. Es riefen über 15.000 Zuschau…",none
@DennisKoch87 @tagesthemen @tagesschau Jezus ist auferstanden!! 😂 Hört auf ihn.,none
RT @BL0CKVERSACE: deutsche nike https://t.co/6YMfWNae4X,none
@SerixuZ_ Aso stimmt ja meine Fresse Kopf ist aus wenn man gerade erst aufgestanden ist hahahahaha,none
"RT @Gonzos_Bruder: Nazis im TV die mit den Nazis aus Österreich sympathisieren. 

Muss eine Demokratie so viel Nationalsozialismus ertragen…",none
"RT @helllud123: @tagesschau Die Grünen holzen uralte Wälder und damit hunderttausende Bäume ab - für ""Klimaschutz""!

Die Wähler der Grünen…",none
RT @Euberu_Acuba: @COMPACTMagazin @Ofenschlampe Scheiß Diktatur. 😡,profanity
"Ich genehmige mir abends ab und zu mal einen, um den Kopf zu zu machen, runter zu kommen und einfach mal fünfe grad… https://t.co/ecOeTx2Lrf",none
@BengieS5 @FT_Redaktion Haben doch Schulz,none
"@EichiBLUBBBEL @AFPde @greenpeace_de @ZDFheute 4. Merkel muss weg, CDU muss weg",hateful
"RT @LadyBitchRay1: Dann mach ich das mal für euch: Rapper GZUZ behandelt seine Ex Scheisse, betrügt sie auf besoffen mit anderen Frauen (gg…",profanity
😍🔥🌺💋MOJE NAJLEPSE SEXY HOTTTT🔥DUPE.😍😍💶🍬🍬😘 💙💛💙💛💙💛💙💛/🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊DANKEE.😛 D.H.NUR MEIN SEXY GEILER ARSCH… https://t.co/aokE4Xr169,profanity
"RT @AliceWo18626168: Das ist ""Deutsche"" Justitz. Nur noch AfD !!! https://t.co/aUiWdKZtTF",none
"RT @eraser_org: Echt jetzt, ihr habt das grüne Verräter- und Lügenpack gewählt? Wie oft lasst ihr euch noch verscheißern? #Europawahl",hateful
@realbuschkamel Frau Merkel!,none
"Ja, ich bin fett aber intelligender als du, denn ich muss andere nicht beleidigen...
du Stück Scheiße!",offensive
"RT @Sachsen_Rechte: Bei von Linken, insbesondere den Grünen, positiv besetzten Themen wie Klimaschutz, Gleichberechtigung oder Kindererzieh…",none
@FunkhausZorra @PolitikStandard Hat Hitler hat auch gesagt.,none
RT @schweizok2: #Merkel sieht Deutschland als Einwanderungs- und Integrationsland !!! https://t.co/X2UcnYYGrv,none
"Und dann fährt man schon zusammen zum Arbeitsplatz.

RTL verbindet Idioten.",none
@fu_k_you Für viele ist das für den Arsch,profanity
@androidcentral IPhone 5 &gt; Huawei Mate9 &gt; Huawei Mate20x,none
ich kann es einfach nicht fassen wie Deutsch Rap noch mehr Hurensohn geworden ist seitdem,profanity
Geiler Scheiß! #Scuderi,profanity
"Free dicke frauen, deutscher sohn porno. Porno gratis espol! porno khentay rusalochka. https://t.co/kBkT2vKrQU",profanity
"Käffchen und dann mal das Gesicht reparieren.
Treff mich ja bald mit @SchwarzeLoewe 🤣",none
@HolgerEwald1 @China_Welt_News denen geht der arsch auf grundeis,profanity
"Hallo Christoph, hey! Ich schwör', Du bist der allerbeste. Jetzt friss mal deine Crunchy Nuts und halt die Fresse.",offensive
RT @sasiiii000: Ich musste es einfach tun ahhh 😩wollte schon immer mal ein @xPandorya Fanart machen 💙 das Original ist bei @Eosandy zu sehe…,none
Mathe ist einfach,none
RT @Iunahri: Ja blabla jeder Herd ist unterschiedlich ja meine Güte dann drop halt Temperatur in fucking Celsius du Hurensohn,offensive
RT @starlucycat: Retweet - Wenn du meinen Arsch liebst😘 https://t.co/FDNwJigPhk,profanity
"1. Ich werde GoT erst schauen wenn es kein Arsch mehr schauen wird.
2. Mein Penis ist halb so lang wie das doppelte… https://t.co/A72qK5FSFD",profanity
@FCBayern @heidiklum Ich muss kotzen,none
"RT @VogelSabine: @Alice_Weidel @ainyrockstar Solche Fachkräfte brauchen wir hier nicht !!! Die Moslems leben doch noch in der Steinzeit, al…",hateful
29/5 #AntwerpAirport 19:10 Grove schendng #skeyes (#Belgocontrol) rgls? (?&gt;?) 3257ft/m (max 1000)… https://t.co/giR7ZBBqCU,none
"@Snake_Kaa Wo kommen denn jetzt plötzlich die ganzen Nazis her?
Hat man die jetzt erst aus russischer Kriegsgefange… https://t.co/drWn1e2kgT",none
"@ZDFheute Linke Indoktrinierung an Schulen und Unis.

Dauerwerbung der Medien für die Grünen.",none
RT @krstdt: Die @PolizeiSachsen hat die Bekleidung der Schüler im linken Bild als Uniformierung gewertet. Die Bekleidung der Nazis rechts h…,none
RT @maxheld: @civey_watch umm könnte das nicht einfach korrektes bayesianisches updating sein?,none
"Sachsen-Lady: ..du BASTARD!!! Na los, du Dreccksack stehst doch drauf,,Schau wie er seinen Kolben in meinem Arsch v… https://t.co/HDutErGi7Q",profanity
Scheiß bayern aller,hateful
@DracheSchaut Es ist einfach zu herrlich. Wie sehr er das Streamen mittlerweile hassen muss. Aber es gibt einfach n… https://t.co/yccxHpLy4L,none
Nur für Klopp! lfc ist noch scheisse!,none
"@skt_johann @NoDumbAlliance @Flowerpowertric @kanzleramtsmann @andree_dominik @tagesschau @JFliegenschmidt @quazanga Dann halt.
Schüssi!",none
"@areimanios @MartinSonneborn Arsch am Mittwoch 😂...
und wieder bestätigt bekommen, dass ich bei der Briefwahl alles… https://t.co/goQGKCzOzJ",none
RT @helllud123: Der Linksfaschismus marschiert: Brandgefährliche Linksextremisten stilisieren sich dummdreist als Opfer und linke Gesinnung…,none
"@Baron_Snoopy Hahahahaha, wir verstehn uns einfach 😏",none
@ClevnestFN Beschäftige dich doch einfach mal mit was sinnvollem👌,none
@welt #borispalmer  gehört zu den intelligenteren #Grünen ... das kann Frau Roth nicht ertragen ...,none
war halt echt toxisch und ich hab leuten damit echt wehgetan aber idk,none
Ich bin nicht dumm. Ich bin nur dämlich. Und ich bleibe es.,none
"@TorstenBeeck Echt, #Amthor, Moslems können die Nationalhymne nicht singen?
Die CDU zerstört sich selbst.
Wir müsse… https://t.co/vHJ85LVClD",none
"RT @bax_daniel: Die Schulpflicht ist „heilig“? Das muss dieser „säkulare Islam“ sein, von dem man so viel hört. https://t.co/fKIfCJcdE3",none
RT @ProletDO: 14:52 Hörder Neumarkt. Und wo sind jetzt die Nazis? #do2505 #nonazisdo #nonazis,none
Hühner-Hof-Fest Steuden: 1. Deutsche Nudelkönigin Sandra I mit ihren Nudelkönigen... https://t.co/d39OTW0rmT,none
Sowas von lächerlich. Scheiß @polizei_nrw_bo,hateful
Was ist eigentlich im Moment mit @TheRocketBeans bei @waiputv los. Ich hab schon seit Tagen nur Schwarzbild. Ab und… https://t.co/HKId1fAHSh,none
"@089_32168 Naja, für die Konservativen gibt's doch jetzt die Grünen?",none
@Lara_CumKitten Auf alle Fälle. Spielen damit macht Spass und macht ihren Arsch geil für meinen Schwanz,offensive
@P1nkL Ja man hahah was ein scheiß xD,none
#F1 Max Verstappen Nicht mehr mit Kopf durch die Wand https://t.co/2Xx1ddEUfu https://t.co/gae0N28kt9,none
@sefi99 @MartinSonneborn Als ob ich so dumm wäre und eine der Spaßparteien wählen würde. Die Satirepartei die PARTE… https://t.co/v19xiYcuu2,none
"Klar gibt es Leute die lügen, dass sie sowas durch gemacht haben..
Aber das dann auf jeden so umzudenken ist einfach nur scheiße.",none
@PicturePunxx Wie war das mit dem ‚im Strahl kotzen‘?,none
"RT @pinkcrazypony: Und hier das Orginal. 
Ahmad , 2 Frauen ,6 Kinder leben in einem Haus 5 Zimmer , 2 Bäder und eine Küche. Bezahlt vom Job…",hateful
RT @ichalter: ich hasse meine eltern ohne spass diese dummen hurensohne ich bin fucking 14 und die heulen rum wenn ich EINE fuxking xanax n…,profanity
RT @UFxdl: @burger_ein @politikstube Die ganzen Frauen und Kinder.. 🤔🧐,none
"@BengieS5 @Korny382 @19Micha09 Dachte ich auch grad. ^^
Aki sacht dasselbe, aber Sammer ist der Arsch 😁",profanity
"🎬 MOVIE DEAL! Merida: Legende der Highlands jetzt für 5,99 € (von 11,99 €) in #iTunes. &gt;https://t.co/cL4FnYfpQ5&lt; RT",none
Die Tonspur zum Zeitgeschehen. Press Play! &gt; https://t.co/pi1TVzTAx0 https://t.co/EbHnG6vuAB,none
#Milfs #Nylons #Masturbieren #DirtyTalk Pack ihn aus und wichs mit mir! https://t.co/TcfKWlkhIs,profanity
"RT @ulrabiart: Ich  möchte das Wort ""Fäkalgewitter"" als deutsche Entsprechung des  Anglizismus ""Shitstorm"" etablieren. Um dieses Ziel zu er…",none
"@TheTickit @sonnensicht ach gottchen. rassisten und nazis ist doch mittlerweile inflationär... gähn

die grünen ide… https://t.co/1hkSeNHK5W",none
"Ich möchte ja keine Stereotype malen,aber:
Frau zu Mann: hab dich lieb . (He: i know,ich bin einfach eine geile Sau… https://t.co/JZ51C2zIlp",profanity
geile rztin deutsche familien orgien pornos deutsche kino porno haarige muschifotos https://t.co/KsB557V3ff,profanity
Gedson Fernandes &gt; Gelson Fernandes. https://t.co/ozc4YmVc9Y,none
"RT @59karli82: @nicolabeerfdp: Auch der deutsche Finanzminister profitiert von der Niedrigzinspolitik.
Das stimmt. Sie wirkt wie eine Art V…",none
@morgenpost Sie müssen sich erst ein mal um ihre eigenen linken Chaoten kümmern,none
RT @Schlawiner8: @EMMA_Magazin @SonjadelaRosa7 @MEEDIA Die nützlichen Idioten sind sie linken Verteidiger des Islam. Früher haben die Linke…,none
"RT @AndreasStraub: Den Indianern luchste man mit Glasperlen und Feuerwasser das Land ab.😱

Uns einfach mit Worten: »Rassist« und »humanitär…",none
RT @lukkkkkkas: Deutsche Sashimi https://t.co/mFRa3FrMIO,none
"RT @ChipundCharge: Spektakulärer Tiebreak zwischen Dominic Thiem und Roger Federer. Federer hatte schon Matchball, musste sich aber 11-13 g…",none
@ChanyeolBucky tu es einfach :)),none
@WokeUpCry1ng @juukichiix ist das nicht sowieso übelst der heuchler?,none
@allaboutnext Die paar Minuten pack ich noch. 😁,none
RT @DTrnsfrmtn: @Hartes_Geld Tierschutz? Mitgliedsantrag der Grünen ist raus.,none
@Brettwelten Das Grinseschaf im grünen Gras.,none
ACHSOOO DEUTSCHE https://t.co/K0yRrtc9Y9,none
@CaptBLWillard @welt Und die politik der politikverdrossenheit ist etwa besser? Europa ohne merkel war eine politik… https://t.co/TVmrJMaTUc,none
"Für alle Neuköllner*innen, die immer noch aufs Wohngeld warten: Berlinpass kann man ab sofort bei Vorweisung der Ab… https://t.co/v6kDqFSt9b",none
@g4rl1n nIcHt JeDeR rEiChEr IsT sChEiSsE,none
"@arsenal_lady @Eusebio_14 Aber echt, halt's Maul!!",offensive
ich möchte meinen  statik. dein weib hat einen fetten arsch und ist fettleibig. ich bin größe 36 und möchte die auc… https://t.co/e2ECnD2O8R,profanity
@Pyramoscgn1 @tagesschau Das hat nichts mit meiner Religion zu tun. Ich faste nicht und lebe nicht nach dem Islam… https://t.co/XZmVlq4tCc,none
"@lawyerberlin @Straw_Berry_ots @HeikoMaas Dieser kleine Wichtigtuer, unter Merkel dürfen die alles",none
RT @Halbblutjurist: „Ossi“-Bashing wird die Nazis auch nicht verschwinden lassen.,none
@EhrenmannErich der deutsche kocht sein chilli mit ketchup,none
"RT @Korallenherz: Nazis sind Nazis weil sie Nazis sind. Nicht dumm, blöd, krank, irre oder oder oder.

Lasst das.",none
"@StBrandner Gar nicht,  unsere Politiker sind nur Macht  - und Geldgierig. Das Deutsche Volk interessiert sie nicht im geringsten.",hateful
#FF Tipps =&gt; @immofux @Hoteltagebuch @ImmoRogers @Makler1Muenchen @RAMathiasMuench @IMMOVATION_AG @stadtvermieter… https://t.co/KcBJLbAdv8,none
"Seriously der Anxiety in den Arsch zu kicken und einfach zu machen, i felt high AF. Ich bin so stolz auf mich selbe… https://t.co/3e0gmh51TI",profanity
"#NWBRS1

+++ Ausfall +++ Bremen-Farge (ab 21:41) -&gt; Bremen-Vegesack (an 21:59)  am 24.05.2019  Grund: Betriebliche… https://t.co/5pd4dQmMdU",none
free sey kostenlose prons joujzz nakte frauen vidios anal free https://t.co/npriwMFNme,profanity
@faint_visions Copy paste einfach,none
ZDF &gt; ARD,none
@tagesschau Scheiß auf die EU! 🖕,hateful
Weil ich es gerade live erlebe ein kurzer Sitzplatzknigge im Zug: Pro Arsch nur ein Sitzplatz. Taschen brauchen kei… https://t.co/xdU9eDwkFr,profanity
@welt WS ist das für ein Spinner.,none
RT @SomeXT: Merkels Migrationspolitik hat schon mehr Opfer gefordert als die supergefährliche Kernkraft vor der sie uns gerettet hat..,none
RT @AERZTE_NEWS: Die deutsche @BAEKaktuell hat einen neuen Präsidenten. https://t.co/jw1ggL7E26,none
"Manche Diskussionsbeiträge zu #Strache (war halt im Urlaub, war halt betrunken, war halt ""Blödsinn"") haben ja auch eher was theologisches.",none
"Ich glaube Frau Merkel erzeugt den größten Skandal in der Geschichte von Europa!
Was hier immer mehr zu Vorschein t… https://t.co/QED4hAZJiV",none
"Wie sinnvoll wäre ein Kopftuch-Verbot an Schulen? Alice Schwarzer: “Das ist kein Kleindungsstück, d #islam #kopftuch https://t.co/UK36VrGkxO",none
RT @_NameVergeben: man erkennt lgbt+ leute daran dass sie immer auf dem boden sitzen FAKT,none
Krasser Scheiß 😂 #LIVBAR,none
"RT @CMS_Stars: 🎥 Neuer #clip Voll in den Arsch auf ⭐ Natalie Alba ⭐ verkauft ✅
👉🏼 https://t.co/dOJ1rnfsI7 👈🏼 via @PornStarsCMS
#CMS_Stars #…",profanity
"RT @mehrkill: Deutsche Bahn in #Merkel #Deutschland  #Palmer #Krimigranten 

@DB_Bahn @DB_Presse https://t.co/APmi06jbKI",none
"Mit dem Rücken zur Wand schafft Higgins es mit einem #Zäntschurie zum Decider! Come on, John! 👏🏼 #147sf",none
"Weiber gratis, porno deutsche anal ausgenutzt. Deutschsprachige pornoclips, sinnlicher sex deutsch! https://t.co/JpQIHJI19u",profanity
RT @einhorngangbang: In einem Paralleluniversum ist Sylt eine Frau und hat ein Foto von deinem Auto am Arsch kleben.,none
RT @HolgerEwald1: Partei-Mobbing? Deutsche Öffentlich-Rechtlichen färben FPÖ braun https://t.co/BmZbTsVwSu via @China_Welt_News,none
"Mein Hirn: Du solltest dich beeilen. 
Ich: *duscht*

Mein Hirn: Es wird Zeit. 
Ich: *macht Frühstück*

Mein Hirn: H… https://t.co/KOYkgmHHNd",none
"RT @liba443: 4 verpasste anrufe von mama

ausländer: scheiße ich werde sterben wenn ich wieder zuhause bin

deutsche:

 https://t.co/lseP4V…",none
"@FrxnckIsDead naja wenn du kein makeup trägst weil es “schwul” ist usw ist das schon nen scheiss mindset, aber wenn… https://t.co/r0KRxDEETv",none
@HeyItsMeBuboy Die Tassenhalskette einfach nur Meme,none
"""Ach scheiß FridaysforFuture! Die sollen erstmal lernen gehen! Alles ungebildete Schulschwänzer da. Alle dumm""
... *schnauft genervt*",hateful
"@AnRah83 Genau so ist es, das wichtigste ist immer das Herz, nur die meisten schauen immer nur auf den Arsch oder sonstwo, echt schade...",none
"RT @DPlautzi: Ein Rülpser ist ein Magengas, das den Weg zum Arsch vergas.",profanity
@fiqqqqqhure JA BITTE IST HALT ECHT SO AKSKSHS scheiss hurensohn,profanity
RT @SebastianHampel: Scheiß Dürre https://t.co/HvBnHbDCaS,profanity
"@indiestrolche @IndieArenaBooth ""Booth"" =&gt; ""Stand"" =&gt; maskulin =&gt; ""Der Booth"" =&gt; ""Der IAB""

Das wäre meine Logik :-)",none
"RT @zeitonline: ""Russland gehört in den #Europarat"". Bundesaußenminister Heiko #Maas hat vor dem Ministertreffen des Europarats in #Helsink…",none
"RT @Heiko31086906: Wie heißt es immer so schön....
Vor allem, wenn man für solche dummen Sprüche bekannt ist. 
""Einfach mal die Fresse halt…",profanity
"RT @KittoDario: Erst @Stephan535 und jetzt @Buje78. @TwitterDE, lasst den Scheiß!",none
@berxe @i_am_enes Die hure hat vor meinen Augen einen Hurensohn geküsst,profanity
@Lil_Juri der sieht aus wie ein hurensohn,offensive
besoffene frauen porno deutsche sklave porno onlien beeg deutsch porno juegos putas gratis https://t.co/43SEAotN9x,profanity
wir haben halt nen austauschschüler aus den usa hier und er versucht vieles auf englisch zu übersetzen,none
"@Ralf_Stegner um die Mehrzahl der Kommentare hier zeitsparend zusammenzufassen:

Wir lassen das jetzt einfach mal d… https://t.co/jXkttOfkzQ",none
"@BilgiliUeretmen @Sultan44613857 Ach lass ihn, Bilgili.. Der Typ ist nicht mehr zu retten. Der ist so blöd, der wei… https://t.co/OXeVkg14h7",offensive
"@TheZ0ldyck Ich habe diesen Dreck schon hinter mir.

Und dir noch FAITO! https://t.co/3HqJA35sm7",none
Volkswagen Gabriel St-Laurent. https://t.co/fn0RU41OMY,none
@JanMod_ @elrobtossohn @Gitarre3 Boah bist du dumm,offensive
"@luxiboxDE Das war's dann komplett mit mir.. Ich bin schon dumm, wenn ich den erst besten Hashtag nutze, der mir vo… https://t.co/TjiSu3IVOS",none
"@tagesschau Kann #Rezo nicht ein neues Video von den linksradikalen Grünen produzieren lassen, um unseren Rechtssta… https://t.co/LQmX8QIvXJ",none
Sahur fickt einfach dein Schlafrhythmus,profanity
@Loay_Mudhoon @raz_u @SPIEGELONLINE Weil islam andres nicht kennt...,none
@ChristianRuch @politifinnmark ... Und deutsche Eierdiebe 😂,none
"@SawsanChebli @katarinabarley @UdoBullmann @gabischoff Mon Dieu, die Roten sind  wirklich Idioten !",hateful
Send playlist &gt; send nudes,none
"@AnnarosaBrito Ob grün, rot, gelb, schwarz oder braun, ich tue einer korrupten und kriminellen Politkaste niemals t… https://t.co/Xpriclxe3t",none
"@Adam_und_Steve Man, echt doof, du stampft vor Wut bestimmt schon richtig dolle auf den Boden.",none
@SeelennachtInfo Willkommen zurück in Leipzig. 🖤,none
"Sexy frauen stripen, gratis sexfilm ansehen. Hart anal deutsche frau ltere frauenpornos https://t.co/7gedxDA5p5",profanity
"Jeder erfindet sein eigenes Scheinleben
Wie viel Mut brauchst du für den Scheiß, den du dir einredest?",none
Piss dem Schwein ins Maul https://t.co/W4bY2n32su https://t.co/qmbktWeU7L,profanity
@Vivian_Veganer @RainerWinklerDE geplatzt? arsch aufgerissen?pensi bei wichsorgie explodiert?,profanity
"RT @QuirinWeber: Was unterscheidet die jungen Grünen von der jungen #AfD? Die #Grünen hatten zwar #Zorn, aber nicht #Hass hervorgerufen. Ku…",none
"RT @Heiko31086906: Deutschland und die Deutschen sind  scheiße, alles scheiße, alles Nazis.
Warum sei ihr dann in diesem unser Land!
Richte…",hateful
@lissy__15__B Extra ni- ach du scheisse bin ich dumm,profanity
@Archiphilologus modal Archi einfach nur modal,none
@Rockstarleben Ich halte mich mittlerweile echt zurück. 😇,none
"RT @sueszling: ""Kein Geld??? Such dir doch einfach nen Job hahahah"" das ist einfach der most privileged shit sorry not sorry",none
"@iMarioR @wahlborn @iKnowReview @BlackPantherRav @LemmysTechKiste Samsung ist das Image einfach scheiß egal, solang… https://t.co/U7vPyBVaJG",profanity
Tritt sie frühzeitig zurück? Merkel spricht nach Gerüchten ein Machtwort https://t.co/FL0KiSion3 #gipfelkanzlerin,none
"RT @AufgewachteWelt: Stegner, Lauterbach, Nahles, Hofreiter, Maas, Spahn, Schäuble, Seehofer, Barley, Scholz, Schulz, Habeck, Özdemir, MERK…",none
RT @telepolis_news: Deutsche IS-Anhänger: Jesidinnen stellen Strafanzeige gegen Barley und Seehofer https://t.co/y1XbBPWKaD,none
@_Unterwelt_ *kuschelt sich einfach etwas an*,none
Die „rechte Blase“ gibt es nicht! Wohl aber das linke #ANTIFA ASOZIALE PACK!!! ...und dessen nichtsnutzige Unterstü… https://t.co/loUMaQHEYP,offensive
"@nicolangecdu Klimaschutz nicht da, aber massive Kohleabbau.
Armee am Arsch.
Protest als Mob bezeichnen.
Jetzt Yout… https://t.co/Its0yoHvCw",none
@wutuniverse Kuss zurück,none
"@HeldenWieIch @zeitonline Deutschland war halt schon immer so ein MINT Eliteland. 🤣
Wenn dir das Schulsystem nicht… https://t.co/EeiZW0kFR2",none
@GamerBr0ski Richtig dumme Trikotwahl...,none
@TheSkender @Virgen48 @Uwe_Junge_MdL Warum diskutieren wir dann mit Linken und Moslems?,none
"@ZDFheute 💚💚💚💚💚💚💚Glückwunsch an die Grünen!
❤️🏳️‍🌈🌈🎗️🇩🇪☮️🍀🌳
das war ja durch #FridaysForFuture schon denkbar, dass… https://t.co/o3nyr3r0K2",none
"Der Hashtag #NiewiederCDU impliziert, dass ihr schon mal das verlogene Dreckspack gewählt habt. Echt jetzt?!",hateful
"@AliCologne Gemeinsam mit den Linken, wird es der politische Islam und damit die Scharia schaffen, sich in Deutschland einzuschleichen",none
"RT @KarlaKnows: Haben die alle gesoffen oder wieso sind die so blau?
Ist das noch Protest, ist das schon Überzeugung oder ist das einfach n…",none
@uhl_edu Stimmt - schon verdrängt 😂,none
"@JK_der_Hase Rauche schon sehr lange nicht mehr. Aber: 8€ für Verglimmendes? Und die anregende Verpackung mit ""Gesc… https://t.co/Vuk428rEB4",none
"Och Gottchen... HALT DIE FRESSE, VERDAMMT!",profanity
Investeringsfirma steekt geld in blockchain startup Bloxroute -&gt;  https://t.co/vWcnLYAWZs,none
"@postmichel1 @tagesschau Das muss Kurz gar nicht, dazu braucht jeder halbswegs mit Verstand ausgestatte Deutsche nur vor seine Haustür gehen",none
"Deutsche mature wird vergewaltigt, deutsche vergewaltigt porno. Richtig geile votzen, bionde gratis sesso. https://t.co/umE0trk2Re",profanity
@kvinna_hopp @SeverinBrandis Invasoren sind das😂,none
"Ahahahaaaa 😂
Zweitstärkste dürfen sie werden die Grünen, dann ist ""die Welt grün in der wir alle leben wollen"". Abe… https://t.co/IS6Vkl6AxY",none
@blackyellowL0ve @LeTrabert @BeHaind Bist du dumm..,none
@gebirgsjager1 Genau das ist meine Meinung. Deutsche Politiker unter der Führung Merkel haben ganz Europa in ein Ch… https://t.co/csS9u9xRvG,hateful
"Ich habe eher den Eindruck ""ist der Ruf erst mal ruiniert, lebt's sich völlig ungeniert"" ... Wenn ich so an… https://t.co/6xPxMQdTRL",none
"Nach der Rede von #Merkel könnte man meinen sie sei eine weltoffene Frau, die sich für die Rechte von allen Mensche… https://t.co/JbDdaga0WV",none
RT @a_weitkamp: Warum müssen wir Deutsche im Alleingang die Welt retten? Ich lehne die CO/2-Steuer ab und will mit meinem Diesel Euro 5 dur…,none
@veganhure weil man dort music hört um einzuschlafen,none
@ufdieBlende 4 GT sind eine adäquate Entschädigung für ein verrammeltes Knie. Findisch.,none
"@FredericLebrun Osram LED Wand- und Deckenleuchte, Leuchte für Auße… now meets your monitoring criteria.  ✜ https://t.co/RZCBJH4jIm",none
"RT @helllud123: @tagesschau @FuenferPasch In Deutschland existiert keine Meinungsfreiheit mehr - wer nicht links ist, wird von Linken als N…",none
RT @phiIosoph: tragen moslems eigentlich atemschutz beim deo/parfüm  benutzen weil alkohol drin,none
"@TheCat_hi Das ist so 240x200 Leinen-Bettwäsche. Wenn ich die bügeln soll, raste ich aus. Mich reicht es schon, die abzuziehen.",none
"RT @drpeternagel: Ich glaube, es gibt ein elementares Missverständnis bei Herrn Merz. Deutschland muss die Welt nicht retten. Es wäre für d…",none
@MckStf @WELTnews Bist du irgendwie dumm oder so?,offensive
"@Buerzl wie groß ist der ort am arsch der welt? wie groß die ""Stadt""? aber bei den bisherigen fakts würde ich mit f… https://t.co/AuMdY7nsQM",profanity
"RT @ms_fynn: OB DU DUMM BIST, HAB ICH GEFRAGT?!",offensive
"@Jan69161843 @ntvde @camanpour Dass ich nicht lache. Merkel war bestimmt auch verantwortlich, dass es z.B. Berlusco… https://t.co/wBFuH8ReTO",none
Ich hasse es wenn ich einfach so einschlafe,none
Barkley &gt; Xavi https://t.co/SAncB0kT6F,none
"@223bpm ja idk wird schon cool, war am wochenende im druckluft mit einem floor mit scheiß dj, es waren wenig leute… https://t.co/RAePzgNHU5",none
@benedetusmc Mich freuts für Kovac. Nach der Scheisse die Rollex-Kalle und Steuer-Uli abgezogen haben.,none
Ich bin ein arsch 🤝,none
