text,label
@TheCommunicati3 लगता है आप बिलियर्ड्स खेलते हैं... 😊,none
RT @Dilsedesh: GS @priyankagandhi : अगर 50 घंटे की तपस्या कर ली होती तो इस तरह की नफरत से भरी बातें नहीं करते PM। किसी बात का जवाब नही देते…,none
@SheilaDikshit @ArvindKejriwal सठिया गया है केजरी,offensive
@anuraagmuskaan टोपा हो का 😜😜😜😜,none
"मुफ़लिस जो अगर तन की क़बा बेच रहा है;
वायज भी तो मिंबर पे दुआ बेच रहा है ;           दोनो को है दरपेश सवाल अपने शिकम का ;           एक अपनी खुदी , एक ख़ुदा बेच रहा है : @MrinalPande1 @khanumarfa @kavita_krishnan",none
"श्रीमान मेंरी सरसो नहीं बिक रही ह अबी तक कोई बी सोलुशन नहीं हुआ ह कर्प्या करके मेरी सहयाता करो | काफी बार सिक्यात कर चुका हु
Aaddar number - 619654032923
Mobile number - 9416150122
Registration nuber - Mah/2018/887283",none
"अपनी प्रोफाइल पिक तो देख पिद्दी सरदारा, किस की लगा रखी है, तू सच में सिर्फ भौंकने के लिए रख रखा है कांग्रेस ने, बाद में गाली किसको पड़ती है, में तो कहता हूं, पूरा दिन भोंका कर तेज तेज  😂😜",offensive
"@gupta_salma @Uzmapakiza आजा डीएम में।
मर्द की तरह बात करेंगे।
फॉलो कर दो यार",none
"तुमसे बढ़कर कुछ नहीं #माँ 
#Happy_Mothers_Day https://t.co/vft3S4g7jD",none
@Biorahul तुम लोग खुद ही लिख लेते होंगें। बाकी लोगों के पास इतना टाइम कहाँ होता हैं। 🤓,none
@Rampuniyani1945 नेहरु,none
"@Atheist_vashali @IntolerantMano2 अगर आप चाहो तो हर हर मोदी ग्रुप में ज्वाइन कर सकते है।  निचे क्लिक करें 👇👇👇👇👇
https://t.co/ZbadK8ONbv",none
@dibang सिद्धू की धुलाई कर के आ रहे हो,none
"@arshiazizkhan @yadavakhilesh इसका दिमागी सन्तुलन बिगड़ गया है
इसको वो टीका लगाया जाए
जो कुते के काटने के बाद
लगाया जाता है
लगभग तीन साल तक लगवाना पड़ेगा
शायद २३-५-१९ के बाद लगातार दौर शुरू हो जाएंगे",offensive
RT @jigneshmevani80: ऐसा लगता है कि गुजरात और राजस्थान से सारे प्रगतिशील लोग मंगल ग्रह पर शिफ्ट हो गए है। तभी तो घोडी चढने के मामले में और…,none
"RT @SChaudharyINC: जो बड़े वृक्ष होते हैं वो ही अक्सर अपनों के बीच झुका करते हैं और ऐसे नेता राजनीति में देखने को बहुत कम मिलते हैं, विकास…",none
"RT @Airavta: मोदी जी - मैं बचपन में गोरा उड़, काला उड़ खेला करता था, इस तरह मैन रडार और क्लाउड टेक्निक सीख ली।

रुबिका - सर, थकते नही है आप?",none
"@firstpost @ITBP_official फैल, मिस्ड, next टाइम
मजाक बना कर रख दिया है, प्रेश्याऔ ने
संविधान की चुनाव प्रक्रिया का

खुद करे तो पाक, दूसरा करे तो साफ",none
@abhisar_sharma धीरे से अपने पीछे घुसा ले ...दलाल,profanity
"RT @Being_Humor: Hello @RahulGandhi 

Sooji hai ? 😹😹 https://t.co/00OXZoZ0qu",none
@Mayur35166479 सही कहा भाई ठेका पद्धति बंद हो और हमें कुछ स्थाई हल दे,none
@ArvindKejriwal हमारे पप्पु राजा नें चटवाने से मना कर दिया तो लगता है अब अखिलेशवा का चाटने की सोच रहे हो 😜,profanity
"RT @sumannager: गौरवी यादव,
वेस्ट दिल्ली रेसिडेंट। फर्स्ट टाइम वोटर।

मैं अपना वोट #PM face देखकर नहीं, #MP face देखकर कर रही हूँ क्योंकि…",none
RT @RishiDarshan: आंवला+धनिया+मिश्री का पावडर समभाग लेकर रोज एक एक चम्मच लेकर चबा चबाकर खाकर ऊपर पानी पीने से गर्मी के कारण होनेवाले सीर द…,none
"RT @BJP4India: हमने गांव-गांव तक सड़क पहुंचाने का काम किया।

दूर-सुदूर को नेशनल हाईवे और रेलवे से जोड़ने का काम किया।

हर गरीब परिवार को अप…",none
@Sunnydeolsir गौर से देखिये ऐसा लग रहा है कि मेरा वोट फूल (कमल) पर गया है।जयहिन्द,none
"RT @HariSah71886470: @sardanarohit मसूद अज़हर को UNSC ने अन्तर्राष्ट्रीय आतंकवादी घोषित कर दिया…

400 सीट पाने के लिए और कितनो को आतंकवादी…",none
"RT @Republic_Bharat: कांग्रेस की कर्ज माफी स्कीम की खुली पोल, मध्य प्रदेश के गुना में ज्योतिरादित्य सिंधिया के सामने भड़के किसान - देखें VI…",hateful
"RT @Sunil_rajsharma: हम मेहनत करके निकले हुए लोग हैं, मजदूर आदमी को जितना मान सम्मान मिलता है, उतना हमको भी मिलता है।

हम मान सम्मान के लिए…",none
"RT @Chahat_60: कैसे कह दूँ कि मेरी हर 
           दुआ बेअसर हो गयी,
मैं जब जब भी रोई मेरे 
     भोलेनाथ को खबर हो गयी
🌹सुप्रभात दोस्तों 🌹
🙏…",none
@abhijitmajumder बच्चों के कंधे पर बंदूक रखकर चला रहे हैं कांग्रेसी यह दिन आ गए हैं मासूम बच्चों को भड़काया जा रहा है इस हद तक गिर गए ..,none
RT @pokershash: @sardanarohit @vsurywanshi87 लगता है आज तक ने भी Cover नही किया यह स्टोरी। दूसरो का सपोर्ट लेना पड़ रहा।,none
@dimplegyuu hai hai 😁,none
"अर्ज किया है

""मत फेंको इतना कि बादलों में छेद हो जाए

क्या पता .... 
तुम भेजो यहाँ से प्लेन, वो रेडार में कैद जाए""
#EntireCloudCover",none
"@Sukhdev00831680 भाई!
ऐसा तथाकथित भ्रष्टाचार कभी होता था!
पर अभी पिछले १५-२० सालों में ऐसा कुछ नहीं है!
बहुत सुधार है!
एक आध जगह कुछ होता भी है तो बहुत चैनल है जहां इसकी शिकायत की जाती है!

पर मीडिया में इतने छोटे सी चीज के लाने का मतलब कुछ और होता है भाई!
वरना हम जैसे सैनिक इसका खुद समर्थन करते!",none
"RT @Doval_Ajit12: बताओ सड़क पर भारी गर्मी में आने के बाद भी मन का कुछ नहीं मिला , 3 रात नींद नहीं आयी होगी । https://t.co/qEpZmh2sdz",none
"@sir_jenishpatel @msisodia नंगा नहायेगा क्या ओर निचोड़गा
खुजलीवाल की गा.... मे निंबु 😆",profanity
RT @TejBahudur: अगर मेरा नामांकन रद न होता तो मोदी को मे कड़ी टक्कर देकर मे जीत दर्ज करता ओर मोदी को हराता देखिये फाईनल पोल 👇 ।@dilipmandal…,none
"RT @Kailash26654053: #FridayFeeling 
#IndianSlaveMedia
 देश की मीडिया भ्रष्ट हो चुकी है अगर देश बचाना है तो बिकाऊ मीडिया को हटाओ होगा देश…",offensive
"RT @sachinitp: कभी कश्मीरी हिन्दू भी 
शान्ति के कबुतर उड़ाया करते थे, चचा नेहरू की तरह

आज शरणार्थी कैम्पो में दाना चुग रहे हैं 

और बनो सि…",none
और आपको अगर निकाल न दिया जाता तो अभी तक कॉमेडी कर रहे होते।,none
RT @kkvarun5: @VedTiwari @ArvindKejriwal @kunalkamra88 @ArvindKejriwal क्या ये मॉब लिचिंग तो नहीं है ना सर् जी।,none
"RT @BJP4India: जब इन लोगों को मौका मिला तो इन लोगों ने बिजली में भी घोटाला कर दिया।

जब मुझे सेवा का अवसर मिला तो ढाई करोड़ से ज्यादा गरीब…",none
"RT @munshi_jee: दिमाग घसक गया है क्या? इस्लाम से बहुत पहले से तक्षशिला, विक्रमशिला, नालंदा और ल्हासा चल रहा था। https://t.co/oWt8J86PvL",none
"@ANINewsUP भाई केजरीवाल की तरह थू थू होने से बच गयी,  चुनाव तो अगली बार लड़ लियो, किसी हल्के फुल्के के खिलाफ ।",none
RT @kalevidyasagar: एक भिखारी के रोज़ के आने जाने के रास्ते में तकदीर ने हीरे-जवाहरात की पोटली रखी और उसी दिन उसने थोड़े पैसों की लालच में…,none
"RT @KumarKaushalen6: @SushilModi क्या सर अब बितरहित कॉलेज का क्या करना है, या तो इसे बंद कर दीजिये या फिर इसके बारे मे सोचिये, अब दुख बर्दा…",none
@rishibagree इस में भी माँ का प्यार ही होता है,none
RT @agrwal_akhil: आज दिल्ली वालों सोच समझ कर वोट करना एक बार आप पप्पू बन चुके हो आज नहीं बनना जो आदमी अपने गुरू का नहीं हुआ वो आपका किया हो…,offensive
@BSPSupporterl जिसका जमीर मर गया हो वही इनके साथ रह सकता है।,none
"RT @RavenderSingh16: #MondayMotivation
आज शास्त्रों के ज्ञान से हर कोई अनजान है क्योंकि हर कोई किसी ना किसी दिन अवश्य किसी न किसी देवी देव…",none
"@ReallySwara @digvijaya_28 @INCIndia @RahulGandhi दिग्विजय से दूरी बना कर रखे , उनका ट्रैक रिकॉर्ड अच्छा नही है। वैसे वो चुनाव में प्रज्ञा तो जीत ही रही है।",none
"Sant Shri Asaram Bapu Ji कहते है गर्मी के दिनों शरीर मे होनेवाली गर्मी मिटानी हो तो मुल्तानी मिट्टी को शरीर पर रगड़ रगड़ के स्नान करें।
#SummerHealthTipsByBapuji
https://t.co/8P5yZFllvK",none
@HQGpFv1WoE0aaYY @MahilaCongress @RahulGandhi @sushmitadevmp @priyankagandhi @INCIndia ये देखो कितने ईमानदार है https://t.co/jpoNKrk23r,none
"बहुत दुःख के साथ सूचित कर रही हुँ
.
.
मेरा चार्जर अब इस दुनिया में नहीं रहा😏😒😒
😦😭😭😭😭😱",none
"72000 के वादे पर भी नहीं जीते तो अगले चुनाव में हम सीधा नोट छापने की मशीन देने का वादा करेंगे 

जिसको जितना छापना हैं छाप लो : श्री राहुल गांधी
😅😂😂

#AayegaTohModiHi",offensive
@ZeeNewsHindi टू ख़ुद नीलम की कांग्रेस ने बोली नहीं लगाया है. और किया बोल रहे हैं तेरा MLA को पैसा दे रहे हैं. ये तेरा कोई खोरीदे नहीं है,none
"RT @_garrywalia: #LokSabhaElections2019 .

दिल्ली में आप किसके साथ है ? वोट करके RT करे !! 

@RahulGandhi 
@ArvindKejriwal 
@narendramodi",none
"RT @Praveen71730117: @anuragspparty @yadavakhilesh @ndtv @Mayawati @RahulGandhi अबे ढक्कन मजदूरी कर रहा है।औऱ ये पाप नही कर रहा।

टोंटी नही…",offensive
RT @Noor_chaudhari: सनी देओल को धक्के मार कर किया गया गुरुद्वारा साहिब से बाहर कहा bjp के दलाल को अन्दर जाना वर्जित है https://t.co/ovtuWaN…,offensive
"RT @The_NehaJoshi: जब हर ‘नेता’ सरकार बनाने में व्यस्त है उस वक्त @dpradhanbjp कहां हैं? 

प्रधान ने दिखाया है कि चुनाव आते-जाते रहेंगे, ले…",none
"दिल मेरे तु दिवाना है पागल हे मेने माना है
😘😘😘😂😂",none
"RT @Miss_sakshii: वो जिसका हाथ पकड़ लेते है,

चाहे बन्दा कहे मै तेरा नही, वो तब भी नही छोड़ते,
ओर जो कहते है मै तेरा हु उसे तो कैसे छोड़ें…",none
"डाउनलोड GIFkaro, भारत की सबसे बड़ी GIF लाइब्रेरी (https://t.co/ZqLdHVWRzo) -,और हर दिन पायें ₹ 800 नकदी जीतने का मौका । #GIFkaro https://t.co/ows1PIAO31",none
"#SundayMotivation
किसी भी धर्म ग्रंथ में मांस खाने का आदेश नहीं है ना ही अल्लाह हू अकबर ने खाया नहीं किसी को खाने का आदेश दिया जो भी खाएगा वह राक्षस होगा इसलिए मांस का प्रयोग ना कर!
देखिए हरियाणा न्यूज़ चैनल पर 6:00 AM से

https://t.co/8ksHE48X1U",none
"RT @iamNileshDubey: जब प्रियंका अमेठी में बोल रही थी कि मोदी झूठ बोलता है ।
उस वक़्त राहुल गांधी कोर्ट में झूठ बोलने पर माफीनामा दे रहा था🖕…",none
"@AacharyaSahiiL क्यों कि कुत्तों हड्डी बहुत मिली है 23 मई तक चबाने को।
इनके घर के लोग थोड़े ही न मर रहें हैं। 
ये bossdk के रांड मीडिया अपने रंडापे से ही तो लोकतंत्र को कोठे में तब्दील कर रखा है।
खैर इनका टाइम भी आएगा।
एवरी थिंग हैज़ एक्सपायरी डेट",profanity
चप्पल तो बीजेपी वालो को लगने वाली हैं 23 मई को,hateful
@ZeeNewsHindi और लगे हाथ @ArvindKejriwal कजरु को ग्लोबल गिरगिट और @RahulGandhi राउल को ग्लोबल झुठा भी धोषीत करदेना चाहीए,offensive
"RT @tarsemkpahi: लोकतंत्र की ऐसी की तैसी 😳

EVM मशीनों को अगवा करने की अब जरूरत नही, धन बल के ज़ोर पर EVM का गला शरेआम घोंटा जा रहा है,
लग…",hateful
"RT @Mimansa_Zee: मसूद अज़हर अंतरराष्ट्रीय आतंकी घोषित, मसूद हाफ़िज़ भारत को कब सौंपेगा पाकिस्तान ?
2019 के सबसे बड़े नक्सली हमले का ‘सबसे ब…",none
दो कोड़ी का टीकट 6 करोड़ में बेच कर  केजरीवाल जी सिद्द कर दिया की उनसे बड़ा बनिया कोई नही,offensive
"RT @AdityaRajKaul: राहुल, समोसा कैसा था?
आपने टेस्ट्स नहीं बताया? 
जलेबी भी थी, उसका टेस्ट्स कैसा था? https://t.co/SHzirStD4y",none
"RT @NagarJitendra: ये पप्पुलाल चुनाव के अंतिम चरणों मे भी कॉमेडी करने से नही चुकेगा.!!
दुनिया अंगुली दिखाती है, ये पुरा हाथ दिखा रहा है.!!…",none
"RT @BJP4India: आपका हर वोट मेरे लिए जरुरी है, पवित्र है और अमूल्य है।

जीत सामने देखकर ये समय आराम करने का नहीं है, ये जीत को इतना ऐतिहासिक…",none
"RT @BJP4Gujarat: यहां किसानों का 2 लाख तक का कर्ज माफ होना था।

किसानों के घर आज पुलिस आ रही है, बैंक किसानों को कर्ज नहीं दे रहे। 

मध्य…",none
@ReallySwara @digvijaya_28 @INCIndia @RahulGandhi स्वर आंटी को तो बहुत मजा आता होगा अगल बगल में सारे मर्द ही पड़े हैं,offensive
"RT @Sunil_Deodhar: केन्द्रीय बलों की वर्दी पहनाकर ममता बनर्जी बंगाल पुलिस को बहुरूपियों की तरह चुनावी ड्यूटी पर भेज रही हैं।

यह बेहद गंभीर…",none
"RT @AbhijatMishr: ये जो इंदिरा और राजीव गांधी के नाम पर वोट मांग रहे है
उनसे कहना चाहता हूं अब वो ज़माना नही जब समधी को दिखा के दूल्हे की…",none
@WasiuddinSiddi1 @sshubh2 दलाल और बेशर्म मीडिया से ऐसी उम्मीद नहीं की जा सकती है,offensive
"RT @narendramodi_in: जब इन्हें लोगों को मौका मिला तो इन लोगों ने कोयला घोटाला कर दिया।

जब मुझे सेवा का अवसर मिला तो मैंने 7 करोड़ गरीब मा…",none
"RT @AlokRajawat19: #Allah_Kabir
गंगा काठे घर करे,पिवे निर्मल नीर।
मुक्ति नहीं हरि नाम बिन,ये कह रहे साहेब कबीर।।
कुम्भस्नान पर पहले नहाने…",none
"RT @manijha121: हमेशा लिखना, इस डर से भी चाहता हूँ... 
कि सुना है साँसे थमते ही.. लोग भूल बड़े जल्दी जाते हैं और किताबें मरती नहीं है!!

#म…",none
डील का तो पता नही लेकिन बुद्धि जरूर दोनों की मोटी है। 😂😂,offensive
"RT @SherniPunjabi: जापानी ने उडती हुई मक्खी की गर्दन तलवार से काट दी !

भारतीय ने मच्छर उड़ाया, तलवार घुमाई पर मच्छर उड़ता ही रहा, 

जापानी…",none
"RT @RubikaLiyaquat_: रिप्लाई करें..
@sambitswaraj 
@RahulGandhi https://t.co/dTMxiPucRe",none
"RT @RoflGandhi_: कल कथित इंटरव्यू में पत्तलकार चरसिया जी प्रधानमंत्री जी से पूछ बैठे कि आप बटुआ रखते हैं क्या साथ में। 

मतलब अब इनको भी भ…",none
@dilipmandal पासवान जी का आत्मविश्वास भी पहले से कम लग रहा है,none
"RT @BhootSantosh: . 
इसका स्क्रीन शॉट लेकर रख लिया हूँ.!
कल को अगर फिर से पाकिस्तान की ओर से फायरिंग या घुसपैठ की खबर आए,, तो किसे गालियाँ…",none
RT @DrRutvij: हर वर्ग के लोग इस सरकार से त्रस्त हैं और आने वाली 19 मई को जनता गुंडा राज से मुक्ति पाने के लिए पुनः लोकतंत्र की स्थापना हो ए…,hateful
"RT @sakshijoshii: कौन किसको क्या गाली देता है
कौन कैसे घर में रहता है
किसके पिता कौन थे या माता कौन है 
क्या इन सब स्वार्थी बातों से मतदाता…",none
RT @JantaKaReporter: कासगंज हिंसा में जिंदा शख्स को ‘मृत’ घोषित करने वाले अभिजीत मजूमदार अब प्रियंका गांधी का ‘एडिटेड वीडियो’ फैलाते हुए पक…,none
@narendramodi Tu Nazar araha hai Kya aasman me,none
RT @takeyouxhome: Baekhyun is part of the dance line Baekhyun is the main dancer Baekhyun is part of the dance line Baekhyun is the main da…,none
"RT @vikrantkumar: या तो आप भोले है या आप चिरकुट है जो समझ नही पाते. खैर, बोस से लेकर शास्त्री जी और सिंधिया, पायलट जी - स्वर्ग में जहां हों…",none
"@thelostgirl_23 @NikonIndia @NikonAsia पिछले सात दिनो से
Pool मे #BeatTheHeat
कर रही हो।
अब तो बाहर आ जाओ।",none
"RT @Amit5566456: न कुचलो #फ़ुटपाथ को 

यहाँ पे रात को #मज़दूर ख़्वाब देखते हैं 

किसी ने कुचल दिया था....याद है न

#प्रधानमंत्री श्रमयोगी…",none
"अरे मूर्ख, जब वो गरीब माँ का बेटा 23,000 ड्रेस पहनकर रैलियां कर रहा था तब वो 125करोड़ भारतीयों का प्रधान मंत्री था कोई लुक्खा चिन्दी चोर पार्टी का मुखया नहीं था।  दुनियाँ के सबसे बडे लोकतन्त्र हिंदुस्तान का बादशाह था किसी एरे गैरे नाथू खौरे पार्टी का नेता नही",profanity
"RT @bittupandit34: क्यो भाई दिल्ली वालों 😎 23 तारीख को केजरीवाल के
#टट्टे_रंगीन करने का जुगाड़ किया या नही 😍🤣 https://t.co/N9cYqmiXCP",profanity
"RT @Phoolmati13: #वेद_मेरा_भेद_है 
गीता अध्याय 13 के श्लोक 25 में वर्णन है कि है ,अर्जुन जितने भी स्थावर जंगम जीव है वह क्षेत्र तथा क्षेत्र…",none
"@BJP4India अर्बन नक्सल,भारत नहीं चाहता हैं।",none
RT @indreshmaikhuri: लो जी स्वयम्भू राष्ट्रवादियों का पाकिस्तान और जिन्ना प्रेम जब तब जागता रहता है. आडवाणी से लेकर मध्यप्रदेश के रतलाम संस…,none
"RT @Terewala0: मैंने जिस लड़की को चाहा
आज उसी के बच्चे मुझे कहते हैं

पापा स्कूल तक छोड़ दो....😝🤣🤸

मेको हर कोई की तरह मामा नहीं बनना😝🤣🤸🏃🏃",none
"RT @terimaut_htl: उसे मोहब्बत थी किसी और से मैं खामखा प्यार करता था.

ले गया मेरे सामने से उसे कोई और
मैं तो बस उसे बात करने की तैयारी करता…",none
"RT @AjayKum13838284: केजरीवाल:-चुनाव के दौरान अजहर को अंतर्राष्ट्रीय आतंकी घोषित करके मोदी को फायदा पहुँचाया गया है
संयुक्त राष्ट्र भारत के…",none
"RT @JBMIS: देश में अदालतें चाहें तो केस 10 दिन में भी खत्म हो सकते हैं (गोगोई केस)
और न चाहें तो 70 साल भी नहीं खत्म होने दें (राम मंदिर)",none
"RT @DasiKushwah: गीता जी के अ*-18 के श्लोक-66 मे
गीता ज्ञान-दाता अर्जुन से कहता है कि..

हे ! अर्जुन मेरी सम्पूर्ण पूजाओं को त्यागकर तू केव…",none
यही छाया दिखलाकर तू हिन्दुओं को बर्बाद करना चाहता है।,none
"RT @rukasa007: उनकी गिनती लापता लोगों में हो रही थी, क्योंकि तब पुरोहित के बारे में किसी के पास कोई जानकारी नहीं थी

ले.कर्नल पुरोहित के अ…",none
"RT @shivin_forever: बातें भूल जाता हुं 
अकसर तुमसे बात करते करते❤
#shivin
@Janhavi91084685 https://t.co/L5iB5nTWQ3",none
"RT @BabitaSolanki1: #TuesdayMotivation
कबीर,वेद कतेब झूठे नहीं भाई,झूठे है जो समझे नाहि।
#वेद_मेरा_भेद_है कि पूर्ण परमात्मा कबीर जी है।वो ह…",none
"RT @AazimSaifi7451: अबे हुतिये बिगबॉस मे तू पहले राउंड मे उन लोगों से हार कर निकला था जिन्हें उनके महौल्ले वाले नहीं जानते थे 😂

@nirahua1…",profanity
"RT @Bengalan_kudi01: अर्ज क्या है....

कराने पङते हैं खुली सङको पर गाल लाल यूहीं नहीं बनजाता हूँ मैं अरविंद केजरीवाल @ArvindKejriwal
😹😹😹😹 h…",offensive
RT @BAAP40659240: सरकारो मे बैठे पार्टीयो को ग्लैमर दिखाकर जनता को प्रभावित करना भी चुनाव अंचार संहिता का उल्लंघन ही माने चुनाव आयोग https:…,none
"RT @ajayyad39246988: @Balsanskarsewa बच्चे देश की नीव हैं,इन्हें सनातन संस्कृति का ज्ञान जरूर होना चाहिए और महान भारतीय सनातन संस्कृति का…",none
"@MohdRijvan786 @pankajjha_ प्रजातंत्र की परिभाषा,मूर्खो का साशन,तो देखा बुद्धिजीबी लोग वोट करने जाते ही नही?जितने बिना पढ़े बेकार लोग दारू पैसा लेकर वोट देते है,बहुत कम लोग अबके कुछ सुधार हुआ,अभी भी दिल्ली की हालत देखो कोई दक्षिणी दिल्ली वाले वोट डालने गये ही नही,कौन इस गर्मी में AC chorh जाए लाइन लगाने👍",none
"RT @maliniawasthi: बंगाल में जिस तरह हर फ़ेज़ में चुनावी हिंसा देखने को मिल रही है,यह लोकतंत्र की हत्या है!आश्चर्य है कि बात बात पर असहिष्…",hateful
RT @FrustIndian: कांग्रेस इतनी घटिया पार्टी है कि उसके नेताओं का खुद मन नही होता वोट देने का। https://t.co/nnfgIrYhuY,hateful
"RT @TheRightster: @theskindoctor13 ""अगर बात छेड़ी तो वो तुम्हें कहीं का नहीं छोड़ेगी |""",none
"फिर हमारे जवान क्या है?
सेना और सैनिकों का मजाक बना रहा है  ये बेरोजगार इंसान!",none
"🤔🤔अरे, मोहतरमा आप शायद ''बांग्‍लादेश के लोगों'' की बात कर रही हो। 😜😜",none
"RT @raajsharma1011: तेरा हुस्न बयां करना नहीं मकसद था मेरा !
ज़िद कागजों ने की थी और कलम चल पड़ी !💞💞💞💞💞 https://t.co/lLLpFYWuWj",none
@RuchiSi70311408 @rajnathsingh देश की जनता और देश की अदालत यह जान चुकी है कि कौन चोर है और कौन चौकीदार है जो चोरी कर रहा है यह सब जो भी है वह आप ही के पार्टी के लोग हैं,none
"RT @Hemants9781: पराग्वे के झंडे को तिरंगा समझ बैठे वाड्रा, फजीहत हुई तो ट्वीट हटाया
https://t.co/athhfonjIW
via Dailyhunt

डाउनलोड करें:
h…",offensive
"RT @myogiadityanath: भारत की आतंक के खिलाफ वैश्विक मुहिम में कूटनीतिक सफलता, #UNSC ने आखिरकार जैश के मुखिया और पुलवामा के दोषी मसूद अजहर को…",none
मर्दों का दर्द किसी ने तों समझा https://t.co/8WLzr32hOQ,none
"सोनिया गांधी ने मनमोहन सिंह से कहा  कुछ तो बोलो सरदार☺️☺️
मनमोहन सिंह ने कहा-बहुत हो गया गोरी तेरा प्यार अबकी बार मोदी सरकार☺️☺️☺️",none
"@ZeeNewsHindi लाल किला, पत्थर लाल, शौर्य का रंग लाल  , हमारी पसंद कमल  निशाण, मुस्लिम बहणोंका ना सहेंगे हलाल। बंद करेंगे  -  बंद करेंगे ट्रिपल तलाक - बंद  करेंगे हलाल - जय हिन्द !
 िजतेगी भाजपा , जनमानस का होगा राज,  भारत मॉं को सबल बनाने - करेंंगे हम दिनरात काज ।",none
@news24tvchannel @BJP4India @narendramodi @INCIndia @RahulGandhi कांग्रेसी राजीव शुक्ला के पालतू कुत्ते आ गए फर्जी न्यूज़ लेकर।,offensive
"RT @nsui: हर देश की लोकतंत्र की स्थिति को मापा जाता है और मोदी सरकार के शासन में डेमोक्रेसी इंडेक्स में भारत 14 स्थान नीचे आया, 2014 में भा…",none
"RT @SumanSh58123278: पैट्रोल इतना महंगा था कि,,,🤔 स्कूटी बेचकर, कुत्ता गाड़ी ले ली ..
.
ओर कुत्तो की जगह दस इतालवी लूटेरी और उसकी औलादो के…",hateful
"RT @Pinkimishr: अलवर गैंगरेप: 
मोदीजी की मायावती को चुनौती, 'सच्चे दलित हितैषी हैं तो, गहलोत सरकार से समर्थन वापस लें'

दलित नहीं दौलत हितै…",none
"RT @MukulRanjanRai: #नोटा भी वोट ही हैं माननीय।

ऐसा कहना की आपको #नोटा का अर्थ पता होता तो आप ऐसा ना कहती, ये आपका अपमान होगा।
पर समझने वा…",none
"RT @Nattashasharrma: सुनिए इन मासूम बच्चों ने अमेठी में लगाए ज़बरदस्त नारे, देश का बच्चा बच्चा जनता है मोदी की सचाई।

#PriyankaGandhiInAmet…",none
"RT @Nationalist_RSS: @RubikaLiyaquat बहन आपको क्या लगता है, ये बच्चे अपने आप नारेबाजी कर रहे है।
अनजान ना बनो मैडम,, 
बच्चो से बुलवाया गया…",none
@RahulGandhi Ravish kumar to madharchad hai,profanity
"RT @Puja_Kumari1: #वेद_मेरा_भेद_है
#love
बाइबिल में लिखा है कि जीसस के शरीर छोड़ने के बाद एक मसीहा करेगी जो विश्व में शांति स्थापित करेगा।…",none
@HnHitesh आन्टानियो कैबरेडांसर थी तो थी,none
"RT @AsaramBapuJi: चैन की नींद के लिए

चैन की नींद न आती हो, तो सिरहाने की तरफ कपूर जलाकर ""ॐ"" का गुंजन करें l सुबह -शाम जलाने से वायु दोष दू…",none
"RT @dhirajkpandey56: जात पात से ऊपर ऊठ के कमल का बटन दबाना है
हर हर मोदी - घर घर मोदी  नारा यही लगाना है 

हाथ में लेके कमल फुल अऊर जय भारत…",none
RT @sanjay_dimpy: कांग्रेस अब बहुत पीछे जा चुकी है बेहतर है भाजपा को हराने के लिए आप को वोट करें।,hateful
"RT @shankerjoshi001: @AsaramBapuJi हर पल मे खुशी देती है मां
  
      अपनी ज़िंदगी से जीवन देती है मां, 
भगवान🌞क्या है !! 

        मां की…",none
"@DeoDarshanSing4 ईस्वर ने यह सृष्टि रची है,जो उन पर सवाल खड़े करते है,वह उन्हें अपनी उपस्थिति देते है,

मैं जब समाचारों में पढ़ता या देखता,कि पत्नी ने पति की हत्या करा दी,साडू का साली से चक्कर, भाई ने भाई की हत्या किराई,दोस्त ने दोस्त,पड़ोसी ने पड़ोसी
सब अब मेरे साथ कोशिश 
ॐ",none
"@shuklapinku @renu_18 @priyankagandhi उसका तरीका बहुत जबरदस्त था, पहले बच्चों से वो नारे लगवा दिए फिर उनको रोक दिया ऐसा नारा मत लगाओ फिर चमचे पूरा वीडियो दिखा कर बता रहे हैं कि प्रियंका दीदी कितनी अच्छी और समझदार हैं । क्या बड़े वाले नौटंकी बाज हैं ये सब",none
"RT @champ4561: मोदी सरकार की बड़ी कामयाबी ""मसूद अज़हर"" अंतरराष्ट्रीय आतंकवादी घोषित 💪

मोदी सरकार और देश को बहुत बहुत बधाई 🙏🙏

भारत माता की…",none
RT @narendramodi_in: अभी हाल में श्रीलंका में जो बम धमाके हुए थे उसके बाद वहां की सरकार ने जाकिर नाइक के टीवी चैनल पर बैन लगाने का फैसला कि…,none
"@jiteshrochlani पप्पू भैया बोल रहे है मोदी जी ने अम्बानी के लिए मैच फिक्स करवाया हैं ।
🤣🤣😅😅🤣🤣",offensive
@Kavita_Sharma4 औकात नहीं है तुम्हारे बाप का भी,offensive
इसका जाँच होना चाहिए। 👁🇮🇳🙋,none
@sakshijoshii मतलब जनता सरकार में बदलाव नहीं चाहतीं है ।,none
RT @rukasa007: नेहरू के ज़माने से ही यह लोग इसे चिपके हुए हैं और ऐसा बिना सरकारी संरक्षण सम्भव हो नहीं सकता समझे आप दूसरा कि यह लोग एक दुस…,none
@lmbisaat Bro sem situation bahut mushkil horahi hai,none
"RT @ExSecular: सिद्धु - मोदी जी वो दुल्हन की तरह  है जो रोटियाँ कम बेलती है और चूड़ियाँ ज़्यादा  खनकाती है 
भक्त- @sherryontopp वो हिजड़ा…",none
